FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Jutta,VERKEST,w,BEL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,33,5.6,8.033,NA,13.633
Lieke,WEVERS,w,NED,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,34,5.4,8.133,NA,13.533
Yushan,OU,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,35,5.7,7.8,NA,13.5
Maellyse,BRASSART,w,BEL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,36,5.3,8.066,NA,13.366
Aiko,SUGIHARA,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,36,5.3,8.066,NA,13.366
Barbora,MOKOSOVA,w,SVK,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,38,5.7,7.633,NA,13.333
Caitlin,ROOSKRANTZ,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,39,5.5,7.8,NA,13.3
Elena,GERASIMOVA,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,40,5.8,7.433,NA,13.233
Vera,POL,w,NED,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,41,5.3,7.833,NA,13.133
Jin,ZHANG,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,42,5,8.1,NA,13.1
Emily,WHITEHEAD,w,AUS,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,43,5,8.066,NA,13.066
Jennifer,GADIROVA,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,43,5,8.066,NA,13.066
Georgia,GODWIN,w,AUS,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,45,5.4,7.633,NA,13.033
Brooklyn,MOORS,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,46,5,8,NA,13
Eythora,THORSDOTTIR,w,NED,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,47,5.5,7.5,NA,13
Gabriela,SASNAL,w,POL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,48,5.2,7.766,NA,12.966
Liliia,AKHAIMOVA,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,49,5.4,7.5,NA,12.9
Ava,STEWART,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,50,5.9,7,NA,12.9
Alba,PETISCO,w,ESP,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,51,4.9,7.966,NA,12.866
Jordan,CHILES,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,52,5.7,7.166,NA,12.866
Giulia,STEINGRUBER,w,SUI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,53,5,7.8,NA,12.8
Elsabeth,BLACK,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,54,5.7,7.1,NA,12.8
Luciana,ALVARADO,w,CRC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,55,4.9,7.841,NA,12.741
Laura,BECHDEJU,w,ESP,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,56,5.3,7.4,NA,12.7
Alice,KINSELLA,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,57,5.5,7.133,NA,12.633
Elisa,HAEMMERLE,w,AUT,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,58,4.7,7.9,NA,12.6
Alexa,MORENO,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,59,5.2,7.366,NA,12.566
Zeina,SHARAF,w,EGY,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,60,4.8,7.7,NA,12.5
Seojeong,YEO,w,KOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,61,5,7.5,NA,12.5
Naveen,DARIES,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,62,5,7.366,NA,12.366
Hua Tien,TING,w,TPE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,63,4.6,7.633,NA,12.233
Mai,MURAKAMI,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,64,5.4,6.733,NA,12.133
Hanna,TRAUKOVA,w,BLR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,65,4.5,7.466,NA,11.966
Pauline,SCHAEFER BETZ,w,GER,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,66,4.9,7.033,NA,11.933
Nazli,SAVRANBASI,w,TUR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,67,5.9,6.033,NA,11.933
Shallon,OLSEN,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,68,4.5,7.4,NA,11.9
Sanne,WEVERS,w,NED,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,69,5.1,6.633,NA,11.733
Lihie,RAZ,w,ISR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,70,4.7,7,NA,11.7
Yuna,HIRAIWA,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,71,5.2,6.5,NA,11.7
Diana,VARINSKA,w,UKR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,72,4.7,6.933,NA,11.633
Mandy,MOHAMED,w,EGY,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,73,4.6,7,NA,11.6
Farah Ann,ABDUL HADI,w,MAS,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,74,5.1,6.5,NA,11.6
Julie,ERICHSEN,w,NOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,75,4.8,6.766,NA,11.566
Megan,RYAN,w,IRL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,76,4.2,7.333,NA,11.533
Aneta,HOLASOVA,w,CZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,77,4.3,7.233,NA,11.533
Simona,CASTRO,w,CHI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,78,4.4,7.133,NA,11.533
Abigail,MAGISTRATI,w,ARG,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,79,5,6.533,NA,11.533
Maria,HOLBURA,w,ROU,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,80,4.9,6.2,NA,11.1
Marina,GONZALEZ,w,ESP,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,81,4.3,6.733,NA,11.033
Milka Gehani,ELPITIYA BADALGE DONA,w,SRI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,82,4.8,6.066,NA,10.866
Marina,NEKRASOVA,w,AZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,83,4.2,6.633,NA,10.833
Marine,BOYER,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,84,4.3,6.1,NA,10.4
Ariana,ORREGO,w,PER,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,85,4.4,5.066,NA,9.4
Pranati,NAYAK,w,IND,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,86,4.1,4.933,NA,9
Raegan,RUTTY,w,CAY,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,87,4.1,4.466,NA,8.5
Danusia,FRANCIS,w,JAM,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,88,0.5,9.033,6.5,3
Urara,ASHIKAWA,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,88,0.5,9.033,6.5,NA
Vanessa,FERRARI,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,NA,NA,NA,NA,NA
Flavia,SARAIVA,w,BRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,NA,NA,NA,NA,NA
Simone,BILES,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,1,6,9.266,0.3,14.966
Simone,BILES,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,1,5.8,9.6,0.3,15.4
Jade,CAREY,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,2,6,9.166,NA,15.166
Jade,CAREY,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,2,5.8,9.366,NA,15.166
Rebeca,ANDRADE,w,BRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,3,6,9.4,NA,15.4
Rebeca,ANDRADE,w,BRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,3,5.4,9.4,NA,14.8
Mykayla,SKINNER,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,4,6,8.933,NA,14.933
Mykayla,SKINNER,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,4,5.8,9,NA,14.8
Seojeong,YEO,w,KOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,5,5.8,9.2,NA,15
Seojeong,YEO,w,KOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,5,5.4,9.2,NA,14.6
Shallon,OLSEN,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,6,6,8.966,NA,14.966
Shallon,OLSEN,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,6,5.4,9.033,NA,14.433
Liliia,AKHAIMOVA,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,7,5.8,8.966,NA,14.766
Liliia,AKHAIMOVA,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,7,5.6,9.033,NA,14.633
Alexa,MORENO,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,8,5.8,9.033,NA,14.833
Alexa,MORENO,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,8,5.6,8.933,0.1,14.433
Angelina,MELNIKOVA,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,9,5.4,9.066,0.1,14.466
Angelina,MELNIKOVA,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,9,6,8.866,0.1,14.766
Giulia,STEINGRUBER,w,SUI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,10,5.8,9.033,0.1,14.833
Giulia,STEINGRUBER,w,SUI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,10,5.4,8.9,NA,14.3
Mai,MURAKAMI,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,11,5.4,9.033,NA,14.433
Mai,MURAKAMI,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,11,5.8,8.7,NA,14.5
Elsabeth,BLACK,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,12,5.4,9.133,NA,14.533
Elsabeth,BLACK,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,12,5.2,9.1,NA,14.3
Jessica,GADIROVA,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,13,5.4,9.1,NA,14.5
Jessica,GADIROVA,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,13,5.2,9,NA,14.2
Oksana,CHUSOVITINA,w,UZB,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,14,5.8,8.8,0.1,14.5
Oksana,CHUSOVITINA,w,UZB,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,14,5.2,8.733,0.1,13.833
Lihie,RAZ,w,ISR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,15,5.4,8.833,0.1,14.233
Lihie,RAZ,w,ISR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,15,4.8,8.766,NA,13.566
Marcia,VIDIAUX,w,CUB,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,16,5.6,8.666,0.1,14.166
Marcia,VIDIAUX,w,CUB,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,16,5.4,7.433,0.1,12.833
Gabriela,SASNAL,w,POL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,17,4.8,8.8,NA,13.6
Gabriela,SASNAL,w,POL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,17,4.8,8.566,NA,13.366
Naveen,DARIES,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,18,4.6,8.7,NA,13.3
Naveen,DARIES,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,18,4,8.666,NA,12.666
Marina,NEKRASOVA,w,AZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,19,5.8,7.333,NA,13.133
Marina,NEKRASOVA,w,AZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,19,3.7,8.5,NA,12.2
Chenchen,GUAN,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,1,6.6,8.033,NA,14.63
Xijing,TANG,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,2,6,8.233,NA,14.23
Simone,BILES,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,3,6.1,7.9,NA,14
Elsabeth,BLACK,w,CAN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,4,6.2,7.666,NA,13.86
Sunisa,LEE,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,5,6.4,7.466,NA,13.86
Urara,ASHIKAWA,w,JPN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,6,5.9,7.833,NA,13.73
Flavia,SARAIVA,w,BRA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,7,5.7,7.433,NA,13.13
Vladislava,URAZOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,8,5,7.733,NA,12.73
Jade,CAREY,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,1,6.3,8.066,NA,14.36
Vanessa,FERRARI,w,ITA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,2,5.9,8.3,NA,14.2
Mai,MURAKAMI,w,JPN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,3,5.9,8.266,NA,14.16
Angelina,MELNIKOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,3,5.9,8.266,NA,14.16
Rebeca,ANDRADE,w,BRA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,5,5.9,8.233,0.1,14.03
Jessica,GADIROVA,w,GBR,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,6,5.6,8.4,0.1,14
Jennifer,GADIROVA,w,GBR,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,7,5.1,8.133,NA,13.23
Viktoriia,LISTUNOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,8,5.2,7.3,0.1,12.4
Nina,DERWAEL,w,BEL,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,1,6.7,8.5,NA,15.2
Anastasiia,ILIANKOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,2,6.3,8.533,NA,14.83
Sunisa,LEE,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,3,6.2,8.3,NA,14.5
Yufei,LU,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,4,6,8.4,NA,14.4
Elisabeth,SEITZ,w,GER,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,5,6.2,8.2,NA,14.4
Melanie,JESUS SANTOS,w,FRA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,6,6.1,7.933,NA,14.03
Yilin,FAN,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,7,6.4,7.5,NA,13.9
Angelina,MELNIKOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,8,5.9,7.166,NA,13.06
Rebeca,ANDRADE,w,BRA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,1,6,9.266,0.1,15.166
Rebeca,ANDRADE,w,BRA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,1,5.8,9.2,0.1,15
Mykayla,SKINNER,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,2,6,9.033,NA,15.033
Mykayla,SKINNER,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,2,5.8,9,NA,14.8
Seojeong,YEO,w,KOR,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,3,6.2,9.133,NA,15.333
Seojeong,YEO,w,KOR,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,3,5.4,8.733,NA,14.133
Alexa,MORENO,w,MEX,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,4,5.8,8.966,NA,14.766
Alexa,MORENO,w,MEX,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,4,5.6,9.066,NA,14.666
Angelina,MELNIKOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,5,5.4,9.266,NA,14.666
Angelina,MELNIKOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,5,6,8.8,0.1,14.7
Liliia,AKHAIMOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,6,5.8,8.866,0.1,14.666
Liliia,AKHAIMOVA,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,6,5.6,9.066,NA,14.666
Shallon,OLSEN,w,CAN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,7,6,8.7,NA,14.7
Shallon,OLSEN,w,CAN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,7,5.4,9,NA,14.4
Jade,CAREY,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,8,3.3,8.633,NA,11.933
Jade,CAREY,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,8,5.8,9.1,2,12.9
