FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Adam,STEELE,m,IRL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,18,5.4,8.366,NA,13.766
Marko,SAMBOLEC,m,CRO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,19,5.8,7.966,NA,13.766
Radomir,SLIZ,m,CZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,20,5.9,7.833,NA,13.733
Enkhtuvshin,DAMDINDORJ,m,MGL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,21,5.7,8,NA,13.7
Alexander,MYAKININ,m,ISR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,22,5.8,7.9,NA,13.7
Pascal,BRENDEL,m,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,23,5.5,8.133,NA,13.633
Marcelo,MARQUES,m,POR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,24,5.7,7.933,NA,13.633
Artem,DOLGOPYAT,m,ISR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,25,5.7,7.9,NA,13.6
Illia,KOVTUN,m,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,26,5.9,7.633,NA,13.533
Maxime,GENTGES,m,BEL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,27,6.2,7.333,NA,13.533
Elias,KOSKI,m,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,28,4.8,8.433,NA,13.233
Ravshan,KAMILJANOV,m,UZB,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,29,5.3,7.933,NA,13.233
Ivan,TIKHONOV,m,AZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,30,5.4,7.766,NA,13.166
Usukhbayar,ERKHEMBAYAR,m,MGL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,31,5.3,7.8,NA,13.1
Dietmar,REINHARDT,m,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,32,5.1,7.966,NA,13.066
Saba,ABESADZE,m,GEO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,33,4.7,8.3,NA,13
Ilias,GEORGIOU,m,CYP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,34,5,7.966,NA,12.966
Carlo,MACCHINI,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,35,5.3,7.666,NA,12.966
Shohei,KAWAKAMI,m,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,36,5.8,7.133,NA,12.933
Xheni,DYRMISHI,m,AUT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,37,4.7,8.166,NA,12.866
Muhammad Sharul,AIMY,m,MAS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,38,4.7,8.133,NA,12.833
Al Harith,RAKAN,m,QAT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,39,4.7,8.1,NA,12.8
Vedant,SAWANT,m,AUS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,40,5.3,7.233,NA,12.533
Dmitrijs,MICKEVICS,m,LAT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,41,5.5,7.033,NA,12.533
Luka,VAN DEN KEYBUS,m,BEL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,42,5.7,6.833,NA,12.533
Pavel,TITOV,m,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,43,5.7,6.7,NA,12.4
Fredrik,AAS,m,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,44,4.4,7.8,NA,12.2
Abderrazak,NASSER,m,MAR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,45,5.4,6.8,NA,12.2
Apostolos,KANELLOS,m,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,46,5.4,6.666,NA,12.066
David,RUMBUTIS,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,47,5.1,6.933,NA,12.033
Gytis,CHASAZYROVAS,m,LTU,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,48,5.5,6.533,NA,12.033
William,SUNDELL,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,49,4.9,6.933,NA,11.833
Audrys,NIN REYES,m,DOM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,50,5,6.8,NA,11.8
Bidzina,SITCHINAVA,m,GEO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,51,4.3,7.4,NA,11.7
Andres,MARTINEZ MORENO,m,COL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,52,5.3,6.2,NA,11.5
Sebastian,GAWRONSKI,m,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,53,4.2,6.9,NA,11.1
Stefanos,TSOLAKIDIS,m,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,54,4.1,6.933,NA,11.033
Martijn,DE VEER,m,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,54,4.1,6.933,NA,11.033
Filip,SASNAL,m,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,56,4.7,6.233,NA,10.933
Nore,STENE,m,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,56,4.7,6.233,NA,10.933
Oriol,RIFA,m,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,58,4.5,5.3,NA,9.8
Hasan,BULUT,m,TUR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,59,4.9,4.533,NA,9.433
Achraf,QUISTAS,m,MAR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,60,3.5,5.566,NA,9.066
Oliver,SONS SANCHEZ,m,BOL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,61,3,5.933,NA,8.933
Wilfry,CONTRERAS,m,DOM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,62,3,5.633,NA,8.633
Nicolas,GARFIAS,m,PER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,63,2.7,5.3,4,4
Eleftherios,PETROUNIAS,m,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,1,6.2,8.533,NA,14.733
Mahdi,AHMAD KOHANI,m,IRI,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,2,6,8.666,NA,14.666
Adem,ASIL,m,TUR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,3,6.3,8.333,NA,14.633
Ibrahim,COLAK,m,TUR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,4,6.1,8.5,NA,14.6
Artur,AVETISYAN,m,ARM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,5,6,8.533,NA,14.533
Vahagn,DAVTYAN,m,ARM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,6,6,8.5,NA,14.5
Ali,ZAHRAN,m,EGY,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,7,6.1,8.3,NA,14.4
Vinzenz,HOECK,m,AUT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,8,6,8.3,NA,14.3
Sokratis,PILAKOURIS,m,CYP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,9,5.9,8.233,NA,14.133
Nikita,SIMONOV,m,AZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,10,6.2,7.9,NA,14.1
Igor,RADIVILOV,m,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,11,5.6,8.433,NA,14.033
Casimir,SCHMIDT,m,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,12,5.5,8.433,NA,13.933
Carlos Edriel,YULO,m,PHI,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,13,5.7,8.133,NA,13.833
Glen,CUYLE,m,BEL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,14,6,7.833,NA,13.833
Guan Yi,LIN,m,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,15,5.9,7.866,NA,13.766
Marco,SARRUGERIO,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,16,5.9,7.8,NA,13.7
Tom,SCHULTZE,m,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,17,5.5,8.166,NA,13.666
Fabian,DE LUNA,m,MEX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,18,5.8,7.833,NA,13.633
Karl,IDESJOE,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,19,4.5,8.766,NA,13.266
Illia,KOVTUN,m,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,20,5.3,7.966,NA,13.266
Teppei,MIWA,m,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,21,5.4,7.8,NA,13.2
Shohei,KAWAKAMI,m,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,22,5.1,8.066,NA,13.166
Daniel,TUYA PEREZ,m,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,23,4.6,8.433,NA,13.033
Dilan,JIMENEZ GIRALDO,m,COL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,24,5.6,7.433,NA,13.033
Konstantinos,KONSTANTINIDIS,m,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,25,6,7,NA,13
Abdulaziz,MIRVALIEV,m,UZB,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,26,5.4,7.566,NA,12.966
Edoardo,DE ROSA,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,27,5.1,7.766,NA,12.866
Dario,SISSAKIS,m,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,28,5.2,7.633,NA,12.833
Dmitriy,PATANIN,m,KAZ,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,29,4.3,8.3,NA,12.6
Mathias,PHILIPPE,m,FRA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,30,5,7.4,NA,12.4
Andrey,MEDVEDEV,m,ISR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,31,4.4,7.966,NA,12.366
Luis,IL SUNG MELANDER,m,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,32,5.5,6.7,NA,12.2
Peder Funderud,SKOGVANG,m,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,33,4.2,7.9,NA,12.1
Filip,SASNAL,m,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,34,4.2,7.866,NA,12.066
Usukhbayar,ERKHEMBAYAR,m,MGL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,35,4.1,7.933,NA,12.033
Quentin,BRANDENBURGER,m,LUX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,36,4.4,7.6,NA,12
Sebastian,SPONEVIK,m,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,37,3.9,8.033,NA,11.933
Oliver,SONS SANCHEZ,m,BOL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,38,4.2,7.533,NA,11.733
Sebastian,GAWRONSKI,m,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,39,4.6,7,NA,11.6
Gytis,CHASAZYROVAS,m,LTU,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,40,4.3,7.266,NA,11.566
Luka,BOJANC,m,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,41,5.1,6.433,NA,11.533
Akseli,KARSIKAS,m,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,42,4.6,6.766,NA,11.366
Jabiel,POLANCO,m,DOM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,43,5.2,6,NA,11.2
Enkhtuvshin,DAMDINDORJ,m,MGL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,44,3.8,7.166,0.3,10.666
Oriol,RIFA,m,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,45,3.3,7.333,NA,10.633
Ally Hamuda,ABDULLAH,m,MAS,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,46,4.8,5.133,NA,9.933
Wei Sheng,TSENG,m,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,47,4.9,4.733,0.3,9.333
Mana,OKAMURA,w,JPN,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,1,5.7,8.433,NA,14.133
Urara,ASHIKAWA,w,JPN,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,2,5.8,8.266,NA,14.066
Filipa,MARTINS,w,POR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,3,5,8.133,NA,13.133
Hua Tien,TING,w,TPE,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,4,5.4,7.7,NA,13.1
Martina,MAGGIO,w,ITA,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,5,5,8.066,NA,13.066
Ruby,EVAN,w,GBR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,6,4.8,8.233,NA,13.033
Maria,TRONRUD,w,NOR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,7,5,7.533,NA,12.533
Dildora,ARIPOVA,w,UZB,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",BB,8,5,6.066,NA,11.066
Azuki,KOKUFUGATA,w,JPN,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,1,5.2,8.433,NA,13.633
Manila,ESPOSITO,w,ITA,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,2,5.5,8.166,0.1,13.566
Ruby,EVAN,w,GBR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,3,5.4,8.066,NA,13.466
Alice,D AMATO,w,ITA,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,4,5.2,8.133,0.2,13.133
Anna Lena,KOENIG,w,GER,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,5,5,7.933,NA,12.933
Tisha,VOLLEMAN,w,NED,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,6,5,7.9,0.1,12.8
Poppy Grace,STICKLER,w,GBR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,7,5.3,7.2,NA,12.5
Laura,CASABUENA,w,ESP,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",FX,8,4.8,7.366,NA,12.166
Alice,D AMATO,w,ITA,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,1,6.2,8.3,NA,14.5
Meolie,JAUCH,w,GER,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,2,5.6,7.933,NA,13.533
Tisha,VOLLEMAN,w,NED,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,3,5.2,7.7,NA,12.9
Lucija,HRIBAR,w,SLO,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,4,5,7.833,NA,12.833
Yelyzaveta,HUBAREVA,w,UKR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,5,5.3,7.366,NA,12.666
Julie,ERICHSEN,w,NOR,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,6,5,7.566,NA,12.566
Azuki,KOKUFUGATA,w,JPN,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,7,5.2,7.2,NA,12.4
Elisabeth,SEITZ,w,GER,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",UB,8,5.7,6.366,NA,12.066
Mana,OKAMURA,w,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,1,5.7,7.966,NA,13.666
Hua Tien,TING,w,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,2,5.6,8.033,NA,13.633
Maria,TRONRUD,w,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,3,5,8.233,NA,13.233
Urara,ASHIKAWA,w,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,4,5.5,7.633,NA,13.133
Martina,MAGGIO,w,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,5,5,8.033,NA,13.033
Filipa,MARTINS,w,POR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,6,5,8,NA,13
Dildora,ARIPOVA,w,UZB,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,7,5.2,7.766,NA,12.966
Ruby,EVAN,w,GBR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,8,4.7,8.133,NA,12.833
Hiu Ying Angel,WONG,w,HKG,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,9,4.9,7.9,NA,12.8
Emelie,WESTLUND,w,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,10,4.5,8.233,NA,12.733
Sona,ARTAMONOVA,w,CZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,11,4.6,8.066,NA,12.666
Laia,MASFERRER,w,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,12,5.3,7.466,0.1,12.666
Mariana,PARENTE,w,POR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,13,4.7,7.833,NA,12.533
Laura,CASABUENA,w,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,14,5.1,7.533,0.1,12.533
Tisha,VOLLEMAN,w,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,15,4.6,7.9,0.1,12.4
Mali,NEURAUTER,w,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,16,4.8,7.666,0.1,12.366
Tonya,PAULSSON,w,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,17,5.4,6.966,NA,12.366
Zala,TRTNIK,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,18,4.8,7.533,NA,12.333
Lucija,HRIBAR,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,19,4.7,7.533,NA,12.233
Emilia,KULCZYNSKA,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,20,4.5,7.7,NA,12.2
Anna,LASHCHEVSKA,w,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,21,5.2,6.966,NA,12.166
Kaja,SKALSKA,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,22,5,7.066,NA,12.066
Eliska,DRNCOVA,w,CZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,22,5,7.066,NA,12.066
Anna Lena,KOENIG,w,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,24,4.7,7,NA,11.7
Misella,ANTILA,w,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,25,4.3,7.366,NA,11.666
Poppy Grace,STICKLER,w,GBR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,26,5,6.666,0.1,11.566
Valerija,RATOBILSKA,w,LAT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,27,4.8,6.666,NA,11.466
Areti Paraskevi,PAGONI,w,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,28,4.9,6.633,0.1,11.433
Yelyzaveta,HUBAREVA,w,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,29,4.9,6.4,NA,11.3
Chiara Summer,MOISZI,w,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,30,5.3,6.1,0.1,11.3
Katrina,JUREVICA,w,LAT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,31,4.6,6.566,NA,11.166
Samira,GAHRAMANOVA,w,AZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,32,4.7,6.466,NA,11.166
Ada,HAUTALA,w,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,33,4.9,6.2,NA,11.1
Christina,KIOSI,w,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,34,4.6,6.566,0.1,11.066
Sara,SURMANOVA,w,SVK,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,35,4.5,6.533,NA,11.033
Joana,DE FREITAS,w,MON,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,36,4.4,6.533,NA,10.933
Nazanin,TEYMUROVA,w,AZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,37,4.7,6.266,0.1,10.866
Madeleine,MARSHALL,w,NZL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,38,4.2,6.366,NA,10.566
Cheuk Lam,CHAN,w,HKG,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,39,4,6.4,NA,10.4
Pin Ju,LAI,w,TPE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,40,4.8,6.033,0.5,10.333
Agata,VOSTRUCHOVAITE,w,LTU,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,41,4,5.466,0.1,9.366
Azuki,KOKUFUGATA,w,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,1,5.2,8.366,NA,13.566
Ruby,EVAN,w,GBR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,2,5.4,8.1,NA,13.5
Alice,D AMATO,w,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,3,5.2,8.266,NA,13.466
Manila,ESPOSITO,w,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,4,5.5,8.133,0.3,13.333
Tisha,VOLLEMAN,w,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,5,5,8.133,NA,13.133
Poppy Grace,STICKLER,w,GBR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,6,5.1,8.066,0.1,13.066
Anna Lena,KOENIG,w,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,7,5,8,NA,13
Laura,CASABUENA,w,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,7,5,8,NA,13
Laia,FONT,w,ESP,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,9,5.1,7.7,NA,12.8
Urara,ASHIKAWA,w,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,10,4.5,8.166,NA,12.666
Nazanin,TEYMUROVA,w,AZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,11,4.9,7.733,NA,12.633
Alice,VLKOVA,w,CZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,12,5,7.533,NA,12.533
Sona,ARTAMONOVA,w,CZE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,13,4.8,7.766,0.1,12.466
Ada,HAUTALA,w,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,14,4.6,7.766,NA,12.366
Dildora,ARIPOVA,w,UZB,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,15,4.6,8,0.3,12.3
Chiara Summer,MOISZI,w,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,16,4.9,7.4,NA,12.3
Tonya,PAULSSON,w,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,17,4.8,7.833,0.4,12.233
Lucija,HRIBAR,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,18,4.4,7.9,0.1,12.2
Zala,TRTNIK,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,19,4.5,7.766,0.1,12.166
Mariana,PARENTE,w,POR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,20,4.3,7.533,NA,11.833
Christina,KIOSI,w,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,21,4.6,7.4,0.3,11.7
Valerija,RATOBILSKA,w,LAT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,22,4.2,7.333,NA,11.533
Areti Paraskevi,PAGONI,w,GRE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,23,4.3,7.466,0.3,11.466
Katrina,JUREVICA,w,LAT,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,24,4.5,6.7,0.1,11.1
Cheuk Lam,CHAN,w,HKG,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,25,3.4,7.633,NA,11.033
Joana,DE FREITAS,w,MON,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,26,4.1,6.833,NA,10.933
Misella,ANTILA,w,FIN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,27,4.3,6.3,0.1,10.5
Maria,TRONRUD,w,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,28,4.2,6.566,0.3,10.466
Kaja,SKALSKA,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,29,4.4,5.7,NA,10.1
Emilia,KULCZYNSKA,w,POL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,30,3.6,6.633,0.3,9.933
Madeleine,MARSHALL,w,NZL,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,31,4.1,5.733,0.1,9.733
Alice,D AMATO,w,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,1,6.2,8.3,NA,14.5
Elisabeth,SEITZ,w,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,2,5.9,8.2,NA,14.1
Elisa,IORIO,w,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,3,6.2,7.566,NA,13.766
Meolie,JAUCH,w,GER,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,4,5.7,8,NA,13.7
Lucija,HRIBAR,w,SLO,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,5,5,8.033,NA,13.033
Yelyzaveta,HUBAREVA,w,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,6,5.3,7.466,NA,12.766
Azuki,KOKUFUGATA,w,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,7,5.3,7.433,NA,12.733
Julie,ERICHSEN,w,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,8,5,7.7,NA,12.7
Tisha,VOLLEMAN,w,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,9,5.2,7.5,NA,12.7
Anna,LASHCHEVSKA,w,UKR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,10,5.7,6.866,NA,12.566
Tonya,PAULSSON,w,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,11,5,7.466,NA,12.466
Ruby,EVAN,w,GBR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,12,4.6,7.7,NA,12.3
Mana,OKAMURA,w,JPN,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,13,5.4,6.9,NA,12.3
Emelie,WESTLUND,w,SWE,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,14,5.2,7,NA,12.2
Maria,TRONRUD,w,NOR,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",UB,15,4.1,7.866,NA,11.966
