FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,30,6.150,4.6,0.3,10.45
Kevin,ESPINOSA,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,31,6.550,3.8,NA,10.35
Wilfry,CONTRERAS,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,32,5.850,4.1,0.1,9.85
Richard,ATENCIO,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,33,5.150,5.1,0.6,9.65
Diorges,ESCOBAR,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,1,7.600,5.6,NA,13.2
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,2,8.200,4.7,NA,12.9
Leandro,PENA,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,3,7.900,4.9,NA,12.8
Jose,LOPEZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,4,7.850,4.8,NA,12.65
Andres,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,5,7.650,4.9,NA,12.55
Andres,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,6,7.500,5,NA,12.5
Pablo,POZO,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,6,7.500,5,NA,12.5
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,8,8.000,4.2,NA,12.2
Sergio,VARGAS,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,9,7.350,4.8,NA,12.15
Rodrigo,GOMEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,10,8.150,3.9,NA,12.05
Adickxon,TREJO,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,11,7.850,4.2,NA,12.05
Wilfry,CONTRERAS,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,12,7.750,4.3,NA,12.05
Maximiliano,GALICIA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,13,7.350,4.7,NA,12.05
Miguel,AQUINO III,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,14,8.000,3.9,NA,11.9
Josue,JUAREZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,15,7.650,4.2,NA,11.85
Jose,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,16,7.200,4.6,NA,11.8
Victor,BETANCOURT,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,17,7.300,4.4,NA,11.7
Isaac,NUNEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,18,7.150,4.4,NA,11.55
Jose,ESCANDON,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,19,7.000,4.5,NA,11.5
Edward,ROLIN,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,20,6.900,4.6,NA,11.5
Jeordy,RAMIREZ,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,21,7.150,4.5,0.3,11.35
Dilan,JIMENEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,22,6.850,4.5,NA,11.35
Alejandro,DE LA CRUZ,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,23,7.650,3.5,NA,11.15
Jhossua,CORRALES,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,24,7.600,3.5,NA,11.1
Elel,WAHRMANN BAKER,m,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,25,8.100,2.9,NA,11
Yefferson,ANTON,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,26,6.600,4.2,NA,10.8
Richard,ATENCIO,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,27,6.200,4.3,NA,10.5
Pablo,VELASQUEZ,m,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,28,7.550,2.9,NA,10.45
Andres,VILLEGAS,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,29,7.250,3.1,NA,10.35
Alberto,PEREZ,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,30,7.050,3.1,NA,10.15
Kevin,ESPINOSA,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,NA,0.000,NA,NA,NA
Sebastian,SUE,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,NA,0.000,NA,NA,NA
Pablo,POZO,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,1,8.250,5.7,NA,13.95
Isaac,NUNEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,2,8.300,5.5,NA,13.8
Dilan,JIMENEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,3,8.350,5.4,NA,13.75
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,4,8.300,5.2,NA,13.5
Maximiliano,GALICIA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,5,8.250,5.2,NA,13.45
Josue,JUAREZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,6,7.850,5.6,NA,13.45
Adickxon,TREJO,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,7,8.600,4.6,NA,13.2
Jeordy,RAMIREZ,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,8,8.100,5.1,NA,13.2
Sergio,VARGAS,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,9,8.350,4.8,NA,13.15
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,10,8.500,4.5,NA,13
Edward,ROLIN,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,11,7.600,5.4,NA,13
Andres,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,12,8.150,4.8,NA,12.95
Jose,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,13,7.650,5.3,NA,12.95
Jose,LOPEZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,14,8.200,4.5,NA,12.7
Leandro,PENA,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,15,7.600,5.1,NA,12.7
Elel,WAHRMANN BAKER,m,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,16,8.750,3.9,NA,12.65
Diorges,ESCOBAR,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,17,6.950,5.6,NA,12.55
Wilfry,CONTRERAS,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,18,8.200,4.3,NA,12.5
Alejandro,DE LA CRUZ,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,19,6.950,5.5,NA,12.45
Andres,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,20,7.050,5.3,NA,12.35
Jose,ESCANDON,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,21,6.600,5.7,NA,12.3
Yefferson,ANTON,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,22,7.800,4.4,NA,12.2
Victor,BETANCOURT,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,23,7.150,5,NA,12.15
Miguel,AQUINO III,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,24,8.200,3.8,NA,12
Rodrigo,GOMEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,25,7.600,4.2,NA,11.8
Alberto,PEREZ,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,26,8.100,3.5,NA,11.6
Andres,VILLEGAS,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,27,8.450,3,NA,11.45
Pablo,VELASQUEZ,m,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,28,7.900,3.4,NA,11.3
Jhossua,CORRALES,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,29,7.300,3.5,NA,10.8
Sebastian,SUE,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,30,5.950,4.6,NA,10.55
Kevin,ESPINOSA,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,31,6.750,3.6,NA,10.35
Richard,ATENCIO,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,32,4.650,4.7,NA,9.35
Pablo,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,NA,0.000,0,NA,NA
Isaac,NUNEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,1,8.000,5.1,NA,13.1
Andres,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,2,8.300,4.7,NA,13
Andres,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,3,8.100,4.9,NA,13
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,4,8.050,4.8,NA,12.85
Maximiliano,GALICIA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,5,8.150,4.5,NA,12.65
Diorges,ESCOBAR,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,6,7.850,4.8,NA,12.65
Rodrigo,GOMEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,7,7.700,4.8,NA,12.5
Jose,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,8,7.200,5.2,NA,12.4
Richard,ATENCIO,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,9,7.750,4.6,NA,12.35
Adickxon,TREJO,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,10,6.550,5.7,NA,12.25
Yohendry,VILLAVERDE,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,11,7.250,4.7,NA,11.95
Elel,WAHRMANN BAKER,m,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,12,6.600,5.3,NA,11.9
Victor,BETANCOURT,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,13,7.400,4.4,NA,11.8
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,14,7.600,4.1,NA,11.7
Pablo,POZO,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,15,7.500,4,NA,11.5
Dilan,JIMENEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,16,7.400,4.1,NA,11.5
Alejandro,DE LA CRUZ,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,17,7.750,3.7,NA,11.45
Josue,JUAREZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,18,7.250,4.2,NA,11.45
Sergio,VARGAS,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,19,6.450,4.8,NA,11.25
Pablo,VELASQUEZ,m,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,20,6.750,4,NA,10.75
Sebastian,SUE,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,21,7.800,2.9,NA,10.7
Yefferson,ANTON,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,22,6.850,3.8,NA,10.65
Edward,ROLIN,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,23,5.850,4.7,NA,10.55
Jeordy,RAMIREZ,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,24,7.350,3,NA,10.35
Nelson,GUILBE,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,25,5.400,4.6,NA,10
Jose,LOPEZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,26,5.350,4.4,NA,9.75
Wilfry,CONTRERAS,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,27,6.100,3.6,0.3,9.4
Leandro,PENA,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,28,6.100,3.3,NA,9.4
Alberto,PEREZ,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,29,5.100,3.3,NA,8.4
Andres,VILLEGAS,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,30,6.950,2.6,3,6.55
Miguel,AQUINO III,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,NA,0.000,NA,NA,NA
Kevin,ESPINOSA,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,NA,0.000,NA,NA,NA
Alejandro,DE LA CRUZ,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,1,7.800,5.6,NA,13.4
Fabian,DE LUNA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,2,7.450,5.7,NA,13.15
Kristopher,BOHORQUEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,3,7.500,5.6,NA,13.1
Jose,LOPEZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,4,7.500,5.3,NA,12.8
Andres,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,5,7.950,4.8,NA,12.75
Diorges,ESCOBAR,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,6,8.050,4.3,NA,12.35
Isaac,NUNEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,6,8.050,4.3,NA,12.35
Adickxon,TREJO,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,8,8.000,4.3,NA,12.3
Maximiliano,GALICIA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,9,7.800,4.5,NA,12.3
Edward,ROLIN,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,10,7.500,4.8,NA,12.3
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,11,7.850,4.4,NA,12.25
Jabiel,POLANCO,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,12,7.550,4.7,NA,12.25
Andres,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,13,7.900,4.3,NA,12.2
Dilan,JIMENEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,14,7.000,5.2,NA,12.2
Jose,ESCANDON,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,15,7.150,5,NA,12.15
Victor,BETANCOURT,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,16,8.050,4,NA,12.05
Leandro,PENA,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,17,7.200,4.8,NA,12
Pablo,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,18,7.400,4.4,NA,11.8
Jose,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,19,7.450,4.3,NA,11.75
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,20,7.700,4,NA,11.7
Rodrigo,GOMEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,21,7.000,4.7,NA,11.7
Pablo,POZO,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,22,7.350,4.3,NA,11.65
Elel,WAHRMANN BAKER,m,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,23,7.550,3.7,NA,11.25
Jeordy,RAMIREZ,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,24,7.850,3.6,0.3,11.15
Yefferson,ANTON,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,25,7.000,4.1,NA,11.1
Jhossua,CORRALES,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,26,7.550,3.5,NA,11.05
Miguel,AQUINO III,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,27,7.050,3.8,NA,10.85
Richard,ATENCIO,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,28,6.450,4.3,NA,10.75
Pablo,VELASQUEZ,m,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,29,7.500,3.1,NA,10.6
Alberto,PEREZ,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,30,7.250,3.3,NA,10.55
Andres,VILLEGAS,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,31,7.450,2.9,NA,10.35
Kevin,ESPINOSA,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,NA,0.000,NA,NA,NA
Sebastian,SUE,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,NA,0.000,NA,NA,NA
Yohendry,VILLAVERDE,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,2,9.150,5.2,0.1,14.25
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,3,9.000,5.2,NA,14.2
Fabian,DE LUNA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,4,8.850,5.2,0.1,13.95
Jabiel,POLANCO,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,5,8.700,5.2,NA,13.9
Wilfry,CONTRERAS,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,6,8.650,5.2,NA,13.85
Diorges,ESCOBAR,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,7,9.000,4.8,NA,13.8
Rodrigo,GOMEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,7,9.000,4.8,NA,13.8
Edward,ROLIN,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,7,9.000,4.8,NA,13.8
Dilan,JIMENEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,10,8.900,5.2,0.3,13.8
Pablo,POZO,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,11,9.050,4.8,0.1,13.75
Adickxon,TREJO,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,12,8.900,4.8,NA,13.7
Isaac,NUNEZ,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,13,8.950,4.8,0.1,13.65
Jhossua,CORRALES,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,14,8.850,4.8,NA,13.65
Pablo,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,15,8.750,4.8,NA,13.55
Maximiliano,GALICIA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,16,8.700,4.8,0.1,13.4
Alejandro,DE LA CRUZ,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,17,8.150,5.2,NA,13.35
Andres,PEREZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,18,8.450,4.8,NA,13.25
Pablo,VELASQUEZ,m,ESA,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,19,8.400,4.8,NA,13.2
Elel,WAHRMANN BAKER,m,JAM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,20,9.000,4,NA,13
Leandro,PENA,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,21,8.450,4.8,0.3,12.95
Francisco,ACUNA,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,22,8.900,4,NA,12.9
Andres,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,23,8.400,4.8,0.3,12.9
Jose,LOPEZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,24,7.750,5.2,0.1,12.85
Miguel,AQUINO III,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,25,7.650,5.2,0.1,12.75
Richard,ATENCIO,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,26,8.600,4,NA,12.6
Sergio,VARGAS,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,27,8.050,4.8,0.3,12.55
Victor,BETANCOURT,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,28,9.200,3.2,NA,12.4
Andres,VILLEGAS,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,29,8.850,3.2,NA,12.05
Jose,MARTINEZ,m,COL,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,30,7.850,4.4,0.3,11.95
Yefferson,ANTON,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,31,7.900,4,NA,11.9
Kevin,ESPINOSA,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,NA,0.000,NA,NA,NA
Sebastian,SUE,m,PAN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,NA,0.000,NA,NA,NA
,VILLAVERDE,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,1,9.300,5.2,NA,14.5
Audrys,NIN,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,2,8.800,5.2,NA,14
Jorge,VEGA,m,CCS,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,3,8.400,5.2,NA,13.6
Jabiel,POLANCO,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,4,8.750,5.2,0.3,13.65
Edward,ROLIN,m,VEN,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,5,8.750,4.8,0.1,13.45
Fabian,DE LUNA,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,6,8.150,5.2,0.1,13.25
,DE LA CRUZ,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,7,7.850,5.2,0.1,12.95
Wilfry,CONTRERAS,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,8,7.700,4.8,0.1,12.4
Jose,LOPEZ,m,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,9,7.900,5.2,0.3,12.8
Leandro,PENA,m,DOM,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,10,7.700,5.2,0.3,12.6
Jhossua,CORRALES,m,CRC,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,11,,0,NA,0
Natalia,ESCALERA,w,MEX,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,1,7.700,5.3,NA,13
Karla Andrea,NAVAS BOYD,w,PAN,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,2,7.850,4.5,NA,12.35
Annalise,NEWMAN ACHEE,w,TTO,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,3,7.450,4.8,NA,12.25
Paola,RUANO,w,ESA,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,4,7.450,4.5,NA,11.95
