FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",BB,4,5.2,7.733,NA,12.933
Zala,TRTNIK,w,SLO,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",BB,5,5,7.233,NA,12.233
Marie,ROENBECK,w,NOR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",BB,6,4.9,7.2,NA,12.1
Marta,PIHAN KULESZA,w,POL,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",BB,7,4.4,7.2,NA,11.6
Jana,ABDELSALAM,w,EGY,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",BB,8,4.8,6.566,NA,11.366
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,1,5.9,7.8,NA,13.7
Alice,D AMATO,w,ITA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,2,5.4,8.1,NA,13.5
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,3,4.8,7.833,NA,12.633
Aida,BAUYRZHANOVA,w,KAZ,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,4,4.7,7.833,NA,12.533
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,5,5.1,7.266,NA,12.366
Charlize,MOERZ,w,AUT,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,6,5.1,7.233,NA,12.333
Nazanin,TEYMUROVA,w,AZE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,7,4.7,7.566,NA,12.266
Lucie,TRNKOVA,w,CZE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,8,4.5,7.466,NA,11.966
Alice,D AMATO,w,ITA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,1,6.2,8.433,NA,14.633
Giorgia,VILLA,w,ITA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,2,5.8,8.4,NA,14.2
Erika,PINXTEN,w,BEL,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,3,5.2,8.033,NA,13.233
Yelyzaveta,HUBAREVA,w,UKR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,4,5.4,7.733,NA,13.133
Ava,STEWART,w,CAN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,5,5.6,7.333,NA,12.933
Jessica,DOWLING,w,CAN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,6,5.4,7.333,NA,12.733
Zala,TRTNIK,w,SLO,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,7,4.5,7.933,NA,12.433
Dildora,ARIPOVA,w,UZB,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,8,4.9,7.2,NA,12.1
Asia,D AMATO,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,1,5.5,7.933,NA,13.433
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,2,5.2,7.833,NA,13.033
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,3,5.3,7.533,NA,12.833
Erika,PINXTEN,w,BEL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,4,5.2,7.466,NA,12.666
Giorgia,VILLA,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,5,5.2,7.366,NA,12.566
Marta,PIHAN KULESZA,w,POL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,6,5,7.4,NA,12.4
Marie,ROENBECK,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,7,5,7.266,NA,12.266
Zala,TRTNIK,w,SLO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,8,4.9,7.333,NA,12.233
Jana,ABDELSALAM,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,9,4.7,7.466,NA,12.166
Aida,BAUYRZHANOVA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,10,4.8,7.266,NA,12.066
Nazanin,TEYMUROVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,11,5.2,6.933,0.1,12.033
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,12,4.8,6.9,NA,11.7
Sabina,HALOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,13,4,7.566,NA,11.566
Lucija,HRIBAR,w,SLO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,14,4.7,6.866,NA,11.566
Yelyzaveta,HUBAREVA,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,15,5.1,6.3,NA,11.4
Camille,RASMUSSEN,w,DEN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,16,4.5,6.866,NA,11.366
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,17,5,6.133,NA,11.133
Vasiliki,MILLOUSI,w,GRE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,18,4.8,6.4,0.1,11.1
Ameera,HARIADI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,19,4.3,6.733,NA,11.033
Margaux,DANDOIS,w,BEL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,20,4.6,6.433,NA,11.033
Pin Ju,LAI,w,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,21,4.9,5.966,NA,10.866
Jessica,DOWLING,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,22,4.5,6.433,0.1,10.833
Charlize,MOERZ,w,AUT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,23,4.6,6.233,NA,10.833
Anna,LASHCHEVSKA,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,24,5.6,5.266,0.1,10.766
Nada,AWAD,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,25,4.4,6.033,NA,10.433
Samira,GAHRAMANOVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,26,4.5,5.833,NA,10.333
Louise,LOPEZ,w,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,27,4.5,5.8,NA,10.3
Lucie,TRNKOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,28,4.6,5.6,NA,10.2
Ava,STEWART,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,29,5.2,4.966,NA,10.166
Dildora,ARIPOVA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,30,4.3,5.833,NA,10.133
Doan Quynh Nam,TRAN,w,VIE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,31,4.8,5.266,0.1,9.966
Zarith Imaan,KHALID,w,MAS,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,32,4.3,5.633,NA,9.933
Nhu Phuong,PHAM,w,VIE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,33,4.2,5.433,NA,9.633
Ayazhan,SHAMSHITDINOVA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,34,4.4,5.2,NA,9.6
Sihem,HAMIDI,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,35,3.7,5.833,NA,9.533
Valerija,RATOBILSKA,w,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,36,4.8,4.666,0.1,9.366
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,1,6.1,7.966,NA,14.066
Alice,D AMATO,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,2,5.4,8.166,NA,13.566
Aida,BAUYRZHANOVA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,3,4.7,8.033,NA,12.733
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,4,4.8,7.7,NA,12.5
Charlize,MOERZ,w,AUT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,5,5.2,7.2,NA,12.4
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,6,5.1,7.2,NA,12.3
Nazanin,TEYMUROVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,7,4.7,7.533,NA,12.233
Lucie,TRNKOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,8,4.6,7.6,NA,12.2
Jessica,DOWLING,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,9,4.9,7.533,0.3,12.133
Doan Quynh Nam,TRAN,w,VIE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,10,4.7,7.4,NA,12.1
Ava,STEWART,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,11,4.9,7.2,NA,12.1
Margaux,DANDOIS,w,BEL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,12,5,7.066,NA,12.066
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,13,4.4,7.6,NA,12
Marie,ROENBECK,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,14,4.8,7.3,0.1,12
Asia,D AMATO,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,15,4.9,7.233,0.3,11.833
Lana,HERRERA,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,16,4.6,7.233,NA,11.833
Pin Ju,LAI,w,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,17,4.5,7.266,0.1,11.666
Jasmin,SALAMA,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,18,4.4,7.233,NA,11.633
Ameera,HARIADI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,19,4.3,7.166,NA,11.466
Samira,GAHRAMANOVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,20,4.5,7.033,0.1,11.433
Louise,LOPEZ,w,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,21,4.2,7.2,NA,11.4
Oksana,CHUSOVITINA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,22,4,7.3,NA,11.3
Valerija,RATOBILSKA,w,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,23,4.4,6.866,NA,11.266
Anna,LASHCHEVSKA,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,24,4.9,6.366,NA,11.266
Alice,FRANCOY,w,BEL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,25,4.5,6.9,0.3,11.1
Dildora,ARIPOVA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,26,4.4,6.666,NA,11.066
Zala,TRTNIK,w,SLO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,27,4.6,6.466,NA,11.066
Malek,REZAGUI,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,28,4.3,6.833,0.1,11.033
Viivi,NIEMINEN,w,FIN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,29,4,7.3,0.3,11
Patricie,MAKOVICKOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,30,4.7,6.3,0.1,10.9
Vasiliki,KYRLIDOU,w,GRE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,31,4.1,6.333,NA,10.433
Darya,YASSINSKAYA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,32,4.4,6.3,0.6,10.1
Nada,AWAD,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,33,4.2,6.3,0.6,9.9
Katrina,JUREVICA,w,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,NA,NA,NA,NA,NA
Alice,D AMATO,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,1,6.2,8.266,NA,14.466
Giorgia,VILLA,w,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,2,5.8,8.233,NA,14.033
Yelyzaveta,HUBAREVA,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,3,5.4,7.833,NA,13.233
Ava,STEWART,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,4,5.6,7.433,NA,13.033
Erika,PINXTEN,w,BEL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,5,5.2,7.733,NA,12.933
Jessica,DOWLING,w,CAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,6,5.4,7.366,NA,12.766
Zala,TRTNIK,w,SLO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,7,4.5,8.1,NA,12.6
Dildora,ARIPOVA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,8,5,7.5,NA,12.5
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,9,4.5,7.833,NA,12.333
Zarith Imaan,KHALID,w,MAS,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,10,4.9,7.433,NA,12.333
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,11,4.3,7.9,NA,12.2
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,12,4.8,7.366,NA,12.166
Jasmin,MADER,w,AUT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,13,4.5,7.6,NA,12.1
Lucija,HRIBAR,w,SLO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,14,4.9,7.133,NA,12.033
Lana,HERRERA,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,15,4.9,7,NA,11.9
Julie,ERICHSEN,w,NOR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,16,5,6.766,NA,11.766
Ameera,HARIADI,w,INA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,17,4.1,7.6,NA,11.7
Anna,LASHCHEVSKA,w,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,18,5.3,6.4,NA,11.7
Vasiliki,MILLOUSI,w,GRE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,19,4,7.466,NA,11.466
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,20,5.1,6.3,NA,11.4
Li Wen,YEOH,w,MAS,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,21,4.9,6.766,0.3,11.366
Oksana,CHUSOVITINA,w,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,22,3.9,7.433,NA,11.333
Pin Ju,LAI,w,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,23,4.1,7.2,NA,11.3
Alice,FRANCOY,w,BEL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,24,4.6,6.566,NA,11.166
Charlize,MOERZ,w,AUT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,25,4.1,7.033,NA,11.133
Aida,BAUYRZHANOVA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,26,4.2,6.833,NA,11.033
Sabina,HALOVA,w,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,27,4.2,6.733,NA,10.933
Nada,AWAD,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,28,4.5,6.3,NA,10.8
Jana,ABDELSALAM,w,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,29,4.5,6.266,NA,10.766
Viivi,NIEMINEN,w,FIN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,30,2.8,7.6,NA,10.4
Rihab Sidra,SEDHANE,w,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,31,3.4,7,NA,10.4
Ayazhan,SHAMSHITDINOVA,w,KAZ,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,32,3.5,6.566,NA,10.066
Nazanin,TEYMUROVA,w,AZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,33,3.5,6.433,NA,9.933
Tomas,KUZMICKAS,m,LTU,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,37,4.2,7.366,NA,NA
Ahmed,ABDELRAHMAN,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,38,5.2,6.333,NA,0.4
Anze,HRIBAR,m,SLO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,39,5.4,5.266,NA,0.1
Gytis,CHASAZYROVAS,m,LTU,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,40,5.5,5.533,NA,0.6
Javier,ROJO,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,37,3.8,7.266,NA,11.066
Ricards,PLATE,m,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,38,4.7,6.2,NA,10.9
Filip,SASNAL,m,POL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,39,4.3,6.5,NA,10.8
Hillal,METIDJI,m,ALG,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,40,4.8,5.666,NA,10.466
Carlo,HOERR,m,GER,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,41,4.5,5.066,NA,9.566
Lana,HERRERA,w,PAN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,37,4,4.7,NA,8.7
Vasiliki,KYRLIDOU,w,GRE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,38,4.7,3.433,0.1,8.033
Viivi,NIEMINEN,w,FIN,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,39,4,4.033,0.1,7.933
Katrina,JUREVICA,w,LAT,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,NA,NA,NA,NA,NA
Artur,DAVTYAN,m,ARM,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,1,5.6,9.466,NA,15.066
Artur,DAVTYAN,m,ARM,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,1,5.6,9.666,NA,15.266
Nazar,CHEPURNYI,m,UKR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,2,5.6,9.166,NA,14.766
Nazar,CHEPURNYI,m,UKR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,2,5.6,9.233,NA,14.833
Ondrej,KALNY,m,CZE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,3,5.2,9.166,0.1,14.266
Ondrej,KALNY,m,CZE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,3,5.2,9.2,NA,14.4
Dominick,CUNNINGHAM,m,IRL,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,4,5.2,9.3,NA,14.5
Dominick,CUNNINGHAM,m,IRL,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,4,4.8,9,NA,13.8
Kameron,NELSON,m,USA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,5,5.2,9.3,NA,14.5
Kameron,NELSON,m,USA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,5,5.2,8.733,0.3,13.633
Wei Sheng,TSENG,m,TPE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,6,5.6,8.7,0.1,14.2
Wei Sheng,TSENG,m,TPE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,6,5.6,7.9,0.1,13.4
Aurel,BENOVIC,m,CRO,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,7,5.2,7.933,NA,13.133
Aurel,BENOVIC,m,CRO,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,7,5.2,9.033,NA,14.233
Omar,MOHAMED,m,EGY,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,8,0,0,NA,0
Omar,MOHAMED,m,EGY,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,8,4.8,9.166,NA,13.966
Artur,DAVTYAN,m,ARM,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,1,5.6,9.366,NA,14.966
Artur,DAVTYAN,m,ARM,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,1,5.6,9.666,NA,15.266
Nazar,CHEPURNYI,m,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,2,5.6,9.166,NA,14.766
Nazar,CHEPURNYI,m,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,2,5.6,9.266,NA,14.866
Ondrej,KALNY,m,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,3,5.2,9.2,0.1,14.3
Ondrej,KALNY,m,CZE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,3,5.2,9.4,NA,14.6
Omar,MOHAMED,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,4,5.2,9.033,NA,14.233
Omar,MOHAMED,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,4,5.2,9.233,NA,14.433
Wei Sheng,TSENG,m,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,5,5.2,9,NA,14.2
Wei Sheng,TSENG,m,TPE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,5,5.6,8.933,0.1,14.433
Kameron,NELSON,m,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,6,5.2,9.233,0.1,14.333
Kameron,NELSON,m,USA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,6,5.2,9.066,NA,14.266
Dominick,CUNNINGHAM,m,IRL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,7,5.2,9.3,NA,14.5
Dominick,CUNNINGHAM,m,IRL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,7,4.8,9.1,NA,13.9
Illia,KOVTUN,m,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,8,5.2,9.4,NA,14.6
Illia,KOVTUN,m,UKR,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,8,5.2,8.066,NA,13.266
Aurel,BENOVIC,m,CRO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,9,5.2,9.4,NA,14.6
Aurel,BENOVIC,m,CRO,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,9,5.2,8.033,0.1,13.133
Abdulaziz,MIRVALIEV,m,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,10,5.2,9.2,0.1,14.3
Abdulaziz,MIRVALIEV,m,UZB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,10,5.2,8.166,NA,13.366
Dario,SISSAKIS,m,GER,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,11,5.2,9.233,NA,14.433
Dario,SISSAKIS,m,GER,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,11,5.2,7.866,NA,13.066
Fabian,DE LUNA,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,12,5.2,8.766,NA,13.966
Fabian,DE LUNA,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,12,5.2,8.233,0.3,13.133
Neofytos,KYRIAKOU,m,CYP,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,13,5.2,9.266,NA,14.466
Neofytos,KYRIAKOU,m,CYP,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,13,4.8,8.1,0.3,12.6
Ares,FEDERICI,m,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,14,5.2,8.8,0.1,13.9
Ares,FEDERICI,m,ITA,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,14,4,8.966,0.1,12.866
Filip,SASNAL,m,POL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,15,5.2,7.866,NA,13.066
Filip,SASNAL,m,POL,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,15,4.8,8.9,0.1,13.6
Dusan,DORDEVIC,m,SRB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,16,5.2,7.866,0.1,12.966
Dusan,DORDEVIC,m,SRB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,16,5.2,8.5,0.1,13.6
Ahmed,ABDELRAHMAN,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,17,5.6,7.833,NA,13.433
Ahmed,ABDELRAHMAN,m,EGY,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,17,5.2,7.9,NA,13.1
Hai Khang,TRINH,m,VIE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,18,5.6,8,NA,13.6
Hai Khang,TRINH,m,VIE,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,18,5,8.066,0.3,12.766
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,1,5.2,8.833,NA,14.033
Joscelyn,ROBERSON,w,USA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,1,5,8.933,NA,13.933
Asia,D AMATO,w,ITA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,2,5,9.1,NA,14.1
Asia,D AMATO,w,ITA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,2,4.2,8.9,NA,13.1
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,3,5.4,8.366,NA,13.766
Hillary,HERON,w,PAN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,3,5,8.433,NA,13.433
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,4,4.2,8.866,NA,13.066
Rifda,IRFANALUTHFI,w,INA,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,4,4,8.9,NA,12.9
Camille,RASMUSSEN,w,DEN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,5,5,8.866,NA,13.866
Camille,RASMUSSEN,w,DEN,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,5,4.4,7.466,NA,11.866
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,6,4.2,8.866,NA,13.066
Maria,TRONRUD,w,NOR,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,6,3.4,8.733,NA,12.133
Patricie,MAKOVICKOVA,w,CZE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,7,4,8.5,NA,12.5
Patricie,MAKOVICKOVA,w,CZE,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,7,4,8.733,NA,11.733
