LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
DAVTYAN,Artur,m,ARM,1-4 Mar 2023,World Cup,final,"Doha, Qatar",VT1,1,5.6,9.366,,14.966
DAVTYAN,Artur,m,ARM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT1,2,5.6,9.133,,14.733
DAVTYAN,Artur,m,ARM,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",VT2,1,5.6,9.5,,15.1
DAVTYAN,Artur,m,ARM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,1,5.6,9.533,,15.133
DAVTYAN,Artur,m,ARM,1-4 Mar 2023,World Cup,final,"Doha, Qatar",VT2,1,5.6,9.6,,15.2
DAVTYAN,Artur,m,ARM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT2,2,5.6,9.2,,14.8
DAVTYAN,Artur,m,ARM,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_1,1,5.6,9.466,,15.066
DAVTYAN,Artur,m,ARM,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,1,5.6,9.366,,14.966
DAVTYAN,Artur,m,ARM,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",VT_2,1,5.6,9.666,,15.266
DAVTYAN,Artur,m,ARM,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,1,5.6,9.666,,15.266
DAVTYAN,Vahagn,m,ARM,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",SR,2,6,8.733,,14.733
DAVTYAN,Vahagn,m,ARM,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,2,6,8.8,,14.8
DAVTYAN,Vahagn,m,ARM,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",SR,4,6,8.766,,14.766
DAVTYAN,Vahagn,m,ARM,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,5,6,8.666,,14.666
DAVTYAN,Vahagn,m,ARM,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",RG,4,6,8.5,,14.5
DAVTYAN,Vahagn,m,ARM,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,6,6,8.5,,14.5
DAVTYAN,Vahagn,m,ARM,1-4 Mar 2023,World Cup,final,"Doha, Qatar",RG,7,5.9,8.566,,14.466
DAVTYAN,Vahagn,m,ARM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,6,6,8.6,,14.6
DE FREITAS,Joana,w,MON,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",BB,106,3.9,5.4,,9.3
DE FREITAS,Joana,w,MON,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,83,4.1,7.3,,11.4
DE FREITAS,Joana,w,MON,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,94,3.5,6.866,,10.366
DE FREITAS,Joana,w,MON,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,100,4.3,5.8,0.1,10
DE FREITAS,Joana,w,MON,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,105,4.1,6.333,,10.433
DE FREITAS,Joana,w,MON,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,109,3.4,5.566,,8.966
DE FREITAS,Joana,w,MON,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,103,3.2,8.466,0.1,11.566
DE FREITAS,Joana,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,44,3.8,6.2,,10
DE FREITAS,Joana,w,MON,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",BB,36,4.4,6.533,,10.933
DE FREITAS,Joana,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,33,4.1,6.666,,10.766
DE FREITAS,Joana,w,MON,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,26,4.1,6.833,,10.933
DE FREITAS,Joana,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,22,0,8.566,,0
DE FREITAS,Joana,w,MON,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,22,3.2,8.566,,11.766
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,29,4.9,6.1,0.3,10.7
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,23,3.5,7.65,,11.15
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,19,5.5,6.95,,12.45
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,17,3.7,7.75,,11.45
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,2,5.6,8.2,,13.8
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,1,5.6,7.8,,13.4
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,17,5.2,8.15,,13.35
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,7,5.2,7.9,,13.1
DE LA CRUZ,Alejandro,m,CUB,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,7,5.2,7.85,0.1,12.95
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,6,4.9,8,0.1,12.8
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,8,4.9,8,,12.9
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,4,5.7,7.5,,13.2
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,2,5.7,7.45,,13.15
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,4,5.2,8.85,0.1,13.95
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,3,5.2,8.35,,13.55
DE LUNA,Fabian,m,MEX,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,6,5.2,8.15,0.1,13.25
DE LUNA,Fabian,m,MEX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,41,5.7,6.133,,11.833
DE LUNA,Fabian,m,MEX,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,38,5.4,5.933,0.1,11.233
DE LUNA,Fabian,m,MEX,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,35,5,6.166,,11.166
DE LUNA,Fabian,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,22,5,7.4,,12.4
DE LUNA,Fabian,m,MEX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PB,39,5,6.466,,11.466
DE LUNA,Fabian,m,MEX,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",RG,20,5.4,7.5,,12.9
DE LUNA,Fabian,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",RG,16,5.2,8.266,,13.466
DE LUNA,Fabian,m,MEX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,18,5.8,7.833,,13.633
DE LUNA,Fabian,m,MEX,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,18,5.6,7.866,,13.466
DE LUNA,Fabian,m,MEX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT1,21,5.2,8.733,,13.933
DE LUNA,Fabian,m,MEX,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",VT2,21,5.2,8.233,,13.433
DE LUNA,Fabian,m,MEX,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,22,5.2,8.9,,14.1
DE LUNA,Fabian,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,12,5.2,8.766,,13.966
DE LUNA,Fabian,m,MEX,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,22,5.2,7.9,,13.1
DE LUNA,Fabian,m,MEX,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,12,5.2,8.233,0.3,13.133
DE MUNCK,Loran,m,NED,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,20,5.6,8.366,,13.966
DE MUNCK,Loran,m,NED,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",PH,4,6.5,7.766,,14.266
DE MUNCK,Loran,m,NED,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,2,6.5,8.166,,14.666
DE MUNCK,Loran,m,NED,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,57,4.6,8.5,,13.1
DE MUNCK,Loran,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,31,5.6,8.2,,13.8
DE MUNCK,Loran,m,NED,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",PH,2,6.3,8.4,,14.7
DE MUNCK,Loran,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,2,6.3,8.266,,14.566
DE MUNCK,Loran,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,46,4.6,8.533,,13.133
DE MUNCK,Loran,m,NED,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",PB,5,5.6,8.333,,13.933
DE MUNCK,Loran,m,NED,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,7,5.6,8.066,,13.666
DE MUNCK,Loran,m,NED,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",PH,6,6.5,7.133,,13.633
DE MUNCK,Loran,m,NED,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,5,6.5,7.833,,14.333
DE ROSA,Edoardo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,34,5.3,7.3,0.1,12.5
DE ROSA,Edoardo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,11,6.1,8.2,,14.3
DE ROSA,Edoardo,m,ITA,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",RG,27,5.1,7.766,,12.866
DE VEER,Martijn,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,28,5.2,8.433,,13.633
DE VEER,Martijn,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,37,4.9,8.366,,13.266
DE VEER,Martijn,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,50,4.7,8.6,,13.3
DE VEER,Martijn,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,74,4.2,8.566,,12.766
DE VEER,Martijn,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,35,4.8,9.3,,14.1
DE VEER,Martijn,m,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",FX,17,5.6,7.966,0.1,13.466
DE VEER,Martijn,m,NED,23-26 Feb 2023,World Cup,final,"Cottbus, Germany",HB,4,5.6,8.2,,13.8
DE VEER,Martijn,m,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",HB,6,5.6,7.966,,13.566
DE VEER,Martijn,m,NED,23-26 Feb 2023,World Cup,qual,"Cottbus, Germany",PH,54,4.1,6.933,,11.033
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,25,5.3,8.433,,13.733
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,9,5.2,9.133,,14.333
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",HB,6,4.9,8.266,,13.166
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,8,5.3,8.533,,13.833
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,12,5.3,8.033,,13.333
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,21,5.5,8.566,,14.066
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,17,5.5,8.266,,13.766
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,43,4.7,8.5,,13.2
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,23,4.7,8.166,,12.866
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,22,5.2,9.3,0.1,14.4
DEGOUY,Paul,m,FRA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,9,5.2,9.133,,14.333
DEJANOVIC,Ivan,m,SRB,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,26,5,8.166,,13.166
DEJANOVIC,Ivan,m,SRB,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,83,5,7.233,,12.233
DEJANOVIC,Ivan,m,SRB,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,19,5,8,,13
DEJANOVIC,Ivan,m,SRB,27–30 Apr 2023,World Cup,final,"Cairo, Egypt",HB,8,4.8,7.3,,12.1
DEJANOVIC,Ivan,m,SRB,27–30 Apr 2023,World Cup,qual,"Cairo, Egypt",HB,8,5,8.366,,13.366
DELGADO,Natalia,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,13,4.5,6.9,,11.4
DELGADO,Natalia,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,33,4.5,5.65,,10.15
DELGADO,Natalia,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,29,2.9,6.85,,9.75
DELGADO,Natalia,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,35,3.2,8.3,1,10.5
DEREK,Ana,w,CRO,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,20,5.4,7.266,,12.666
DEREK,Ana,w,CRO,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,20,5.1,7.666,,12.766
DESANGES,Lucas,m,FRA,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",FX,7,5.7,7.766,0.1,13.366
DESANGES,Lucas,m,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,6,5.7,8.4,,14.1
DESANGES,Lucas,m,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,29,5.3,7.833,,13.133
DESANGES,Lucas,m,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,106,5,6.766,,11.766
DESANGES,Lucas,m,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,74,5.1,7.2,,12.3
DEVILLARD,Coline,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",BB,18,5.1,7.233,,12.333
DEVILLARD,Coline,w,FRA,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",VT1,1,5.4,8.9,,14.3
DEVILLARD,Coline,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT1,1,5.4,8.966,,14.366
DEVILLARD,Coline,w,FRA,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",VT2,1,4.2,9.1,,13.3
DEVILLARD,Coline,w,FRA,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",VT2,1,4.2,9.166,,13.366
DEVILLARD,Coline,w,FRA,1-4 Mar 2023,World Cup,final,"Doha, Qatar",BB,6,4.8,7.8,,12.6
DEVILLARD,Coline,w,FRA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",BB,8,5,7.9,,12.9
DEVILLARD,Coline,w,FRA,1-4 Mar 2023,World Cup,final,"Doha, Qatar",VT1,1,5.4,9,,14.4
DEVILLARD,Coline,w,FRA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT1,1,5.4,8.533,0.1,13.833
DEVILLARD,Coline,w,FRA,1-4 Mar 2023,World Cup,final,"Doha, Qatar",VT2,1,4.2,9,,13.2
DEVILLARD,Coline,w,FRA,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT2,1,4.2,8.766,,12.966
DEVILLARD,Coline,w,FRA,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",VT_1,1,5.4,8.933,,14.333
DEVILLARD,Coline,w,FRA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,7,5.4,7.533,0.3,12.633
DEVILLARD,Coline,w,FRA,9–12 Mar 2023,World Cup,final,"Baku, Azerbaijan",VT_2,1,4.2,8.833,,13.033
DEVILLARD,Coline,w,FRA,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,7,4.2,8.4,,12.6
DIALLO,Thierno,m,ESP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,29,5.6,7.966,,13.566
DIALLO,Thierno,m,ESP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,36,5.2,7.8,,13
DIALLO,Thierno,m,ESP,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",PB,3,6.4,8.333,,14.733
DIALLO,Thierno,m,ESP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,5,6.4,8.3,,14.7
DIALLO,Thierno,m,ESP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,32,5.6,7.6,,13.2
DIALLO,Thierno,m,ESP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,73,4.7,8.2,,12.9
DIALLO,Thierno,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,46,4.6,8.4,,13
DIALLO,Thierno,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,19,5.9,8.2,,14.1
DIALLO,Thierno,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,15,5.9,7.933,,13.833
DIALLO,Thierno,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,14,5.8,7.966,,13.766
DIALLO,Thierno,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,10,5.7,7.933,,13.633
DIALLO,Thierno,m,ESP,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,16,5.7,7.4,,13.1
DIALLO,Thierno,m,ESP,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,15,5.9,7.833,,13.733
DIALLO,Thierno,m,ESP,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,30,5,7.2,,12.2
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,14,4.4,6.5,,10.9
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,21,4.5,6.1,,10.6
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,7,4.5,7.6,,12.1
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,8,4.5,7.5,0.3,11.7
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,10,4.6,7.45,,12.05
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,12,4.2,7.25,,11.45
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,18,4.3,7.05,,11.35
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,15,3.6,8.3,,11.9
DIAZ,Karelys,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,8,4.2,8.65,,12.85
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,18,4.4,6.1,,10.5
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,4,4.4,7,,11.4
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,6,4.4,7.45,,11.85
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,12,4.3,6.85,,11.15
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,24,4.2,7.05,,11.25
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,11,4.4,7.25,,11.65
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,6,4.4,7.65,,12.05
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,9,4.4,7.95,,12.35
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,16,4.2,7.65,,11.85
DIAZ,Stella,w,PUR,24-28 Jun 2023,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,19,4.2,8.35,,12.55
DICK,Ethan,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",FX,,5.1,7.933,0.3,12.733
DICK,Ethan,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",HB,,4.4,8.033,0,12.433
DICK,Ethan,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",PB,,5.3,7.566,0,12.866
DICK,Ethan,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",PH,,5.2,8.333,0,13.533
DICK,Ethan,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",SR,,3.8,9,0,12.8
DICK,Ethan,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",VT,,4.8,8.033,-0,12.833
DICK,Samual,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",FX,,5,8.366,0,13.366
DICK,Samual,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",HB,,3.4,9,0,12.4
DICK,Samual,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",PB,,4.5,8.833,0,13.333
DICK,Samual,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",PH,,3.2,7.133,3,7.333
DICK,Samual,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",SR,,4.7,8.633,-0,13.333
DICK,Samual,m,New Zealand,05-06 May 2023,Oceania Continental Championships 2023,aa,"Carrara, Australia",VT,,5.2,7.966,0.3,12.866
DICK,Samuel,m,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",RG,26,4.9,7.9,,12.8
DICK,Samuel,m,NZL,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",RG,33,4.9,6.8,,11.7
DICK,Samuel,m,NZL,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT1,13,5.2,8.7,0.1,13.8
DICK,Samuel,m,NZL,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT2,13,5.2,8.633,,13.833
DICK,Samuel,m,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_1,30,5.2,7.9,0.1,13
DICK,Samuel,m,NZL,9–12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",VT_2,30,5.2,7.933,0.3,12.833
DIMITRIOU,Evangelina,w,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",BB,115,4.6,4.166,,8.766
DIMITRIOU,Evangelina,w,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,73,4.3,7.366,,11.666
DIMITRIOU,Evangelina,w,CYP,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",UB,118,2.1,5.133,,7.233
DIMITROV,Dimitar,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,107,5.9,5.566,0.2,11.266
DIMITROV,Dimitar,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,93,4.7,7.533,,12.233
DIMITROV,Dimitar,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,16,5.2,9.266,,14.466
DIMITROV,Dimitar,m,BUL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,18,5.2,7.966,0.3,12.866
DOLGOPYAT,Artem,m,ISR,11-16 Apr 2023,10th Senior European Championships,final,"Antalya, Turkey",FX,2,6.1,8.566,,14.666
DOLGOPYAT,Artem,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",FX,2,6.1,8.266,,14.366
DOLGOPYAT,Artem,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",HB,48,4.7,8.133,,12.833
DOLGOPYAT,Artem,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PB,45,5.3,8.333,0.3,13.333
DOLGOPYAT,Artem,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",PH,40,5.8,7.266,,13.066
DOLGOPYAT,Artem,m,ISR,11-16 Apr 2023,10th Senior European Championships,qual,"Antalya, Turkey",SR,51,4.5,8.666,,13.166
DOLGOPYAT,Artem,m,ISR,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",FX,1,6.1,8.866,,14.966
DOLGOPYAT,Artem,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,6,6.1,8.466,0.3,14.266
DOLGOPYAT,Artem,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,55,4.7,8.133,,12.833
DOLGOPYAT,Artem,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,29,5.3,8.533,,13.833
DOLGOPYAT,Artem,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,78,5.6,6.333,,11.933
DOLGOPYAT,Artem,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,,,0,,
