FirstName,LastName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Carlo,MACCHINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,2,6.3,7.9,NA,14.2
Illia,KOVTUN,m,UKR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,3,5.7,8.266,NA,13.966
Nestor,ABAD,m,ESP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,4,5.3,8.366,NA,13.666
Krisztofer,MESZAROS,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,5,5.6,8.066,NA,13.666
Robert,TVOROGAL,m,LTU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,6,5.8,7.3,NA,13.1
Sofus,HEGGEMSNES,m,NOR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,7,5.5,7.433,NA,12.933
Krisztian,BALAZS,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",final,8,5.1,7.4,NA,12.5
Carlo,MACCHINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,1,6.1,8.133,NA,14.233
Illia,KOVTUN,m,UKR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,2,5.7,8.3,NA,14
Tin,SRBIC,m,CRO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,3,5.5,8.466,NA,13.966
Krisztian,BALAZS,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,4,5.5,8.366,NA,13.866
Nestor,ABAD,m,ESP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,5,5.3,8.433,NA,13.733
Robert,TVOROGAL,m,LTU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,6,5.5,8.2,NA,13.7
Krisztofer,MESZAROS,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,7,5.6,8.1,NA,13.7
Sofus,HEGGEMSNES,m,NOR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,8,5.3,8.2,NA,13.5
Maxime,GENTGES,m,BEL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,9,5.5,8,NA,13.5
David,VECSERNYES,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,10,5.8,7.7,NA,13.5
Lorenzo Minh,CASALI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,11,5.3,8.1,NA,13.4
Matteo,LEVANTESI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,12,5.4,8,NA,13.4
Mathias,PHILIPPE,m,FRA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,13,5.6,7.766,NA,13.366
Moreno,KRATTER,m,SUI,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,14,5.7,7.666,NA,13.366
Joshua,NATHAN,m,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,15,5.1,8.233,NA,13.333
Ahmet,ONDER,m,TUR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,16,5.6,7.666,NA,13.266
Jake,JARMAN,m,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,17,4.8,8.433,NA,13.233
Ilia,LIUBIMOV,m,ISR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,17,4.8,8.433,NA,13.233
Kerem,SENER,m,TUR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,17,4.8,8.433,NA,13.233
Radomyr,STELMAKH,m,UKR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,20,5.2,8.033,NA,13.233
Adem,ASIL,m,TUR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,21,4.7,8.5,NA,13.2
Pascal,BRENDEL,m,GER,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,22,5,8.2,NA,13.2
Casimir,SCHMIDT,m,NED,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,23,5.2,8,NA,13.2
Adam,TOBIN,m,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,23,5.2,8,NA,13.2
Mario,MACCHIATI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,25,4.9,8.266,NA,13.166
Ivan,DEJANOVIC,m,SRB,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,26,5,8.166,NA,13.166
Balazs,KISS,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,27,5.1,8.066,NA,13.166
Andreas,TOBA,m,GER,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,28,5.7,7.466,NA,13.166
Lucas,DESANGES,m,FRA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,29,5.3,7.833,NA,13.133
Jim,ZONA,m,FRA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,29,5.3,7.833,NA,13.133
Jacob,BUUS,m,DEN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,31,4.6,8.433,NA,13.033
Florian,LANGENEGGER,m,SUI,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,32,4.5,8.5,NA,13
Peder,SKOGVANG,m,NOR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,32,4.5,8.5,NA,13
Jermain,GRUENBERG,m,NED,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,34,5,8,NA,13
Elias,KOSKI,m,FIN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,34,5,8,NA,13
Thierno,DIALLO,m,ESP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,36,5.2,7.8,NA,13
Uri,ZEIDEL,m,ISR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,37,4.4,8.5,NA,12.9
Oskar,KIRMES,m,FIN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,38,4.6,8.3,NA,12.9
Botond,MOLNAR,m,HUN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,39,4.7,8.2,NA,12.9
Ivan,TIKHONOV,m,AZE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,40,5.1,7.8,NA,12.9
Nikolaos,ILIOPOULOS,m,GRE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,41,5.2,7.7,NA,12.9
Victor,MARTINEZ,m,BEL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,42,4.6,8.266,NA,12.866
Kacper,GARNCZAREK,m,POL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,43,4.8,8.066,NA,12.866
Neofytos,KYRIAKOU,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,44,4.9,7.966,NA,12.866
Leo,SALADINO,m,FRA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,44,4.9,7.966,NA,12.866
Yordan,ALEKSANDROV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,46,5.1,7.766,NA,12.866
Ferhat,ARICAN,m,TUR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,47,4.4,8.433,NA,12.833
Artem,DOLGOPYAT,m,ISR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,48,4.7,8.133,NA,12.833
Ilias,GEORGIOU,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,49,5.3,7.533,NA,12.833
Andrei Vasile,MUNTEAN,m,ROU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,50,4.4,8.4,NA,12.8
Nils,DUNKEL,m,GER,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,51,4.9,7.9,NA,12.8
Luka,VAN DEN KEYBUS,m,BEL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,52,5.4,7.4,NA,12.8
Luke,WHITEHOUSE,m,GBR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,53,4.5,8.233,NA,12.733
Severin,KRANZLMUELLER,m,AUT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,54,4.7,8,NA,12.7
Robert,KIRMES,m,FIN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,55,4.9,7.8,NA,12.7
Nicholas,TARCA,m,ROU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,56,4.5,8.166,NA,12.666
Adria,VERA,m,ESP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,57,5,7.666,NA,12.666
Dagur Kari,OLAFSSON,m,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,58,4,8.633,NA,12.633
Askhab,MATIEV,m,AUT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,59,4.3,8.3,NA,12.6
Luuk,HUERNINK,m,NED,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,60,4.6,8,NA,12.6
Akseli,KARSIKAS,m,FIN,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,61,4.7,7.9,NA,12.6
Karl,IDESJOE,m,SWE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,62,4.9,7.7,NA,12.6
Noe,SEIFERT,m,SUI,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,63,5.5,7.1,NA,12.6
Artur,DAVTYAN,m,ARM,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,64,4.1,8.366,NA,12.466
Harald,WIBYE,m,NOR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,65,4.9,7.566,NA,12.466
Alexander,MYAKININ,m,ISR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,66,5.3,7.166,NA,12.466
Taha,SERHANI,m,SUI,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,67,5.5,6.966,NA,12.466
Jose,NOGUEIRA,m,POR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,68,4.4,8.033,NA,12.433
Marcus,STENBERG,m,SWE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,69,4.5,7.933,NA,12.433
Georgios,ANGONAS,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,70,4.8,7.633,NA,12.433
Adam,STEELE,m,IRL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,71,4.1,8.3,NA,12.4
Petar,VEFIC,m,SRB,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,72,4.4,8,NA,12.4
Jack,GAGAMOV,m,CZE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,73,4.4,7.966,NA,12.366
Daniel,RADOVESNICKY,m,CZE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,73,4.4,7.966,NA,12.366
Valgard,REINHARDSSON,m,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,73,4.4,7.966,NA,12.366
Sebastian,GAWRONSKI,m,POL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,76,4.7,7.666,NA,12.366
Noah,KUAVITA,m,BEL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,77,5.6,6.766,NA,12.366
Jacob,KARLSEN,m,NOR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,78,4,8.333,NA,12.333
Oliver,KASALA,m,SVK,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,79,4.4,7.933,NA,12.333
Hasan,BULUT,m,TUR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,80,4.5,7.833,NA,12.333
Tomas,KUZMICKAS,m,LTU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,81,4.7,7.633,NA,12.333
Quentin,BRANDENBURGER,m,LUX,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,82,3.9,8.4,NA,12.3
Daniel,BAGO,m,CZE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,83,4.2,8.033,NA,12.233
Daniel,CARRION CARO,m,ESP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,84,4.4,7.833,NA,12.233
Kevin,PENEV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,84,4.4,7.833,NA,12.233
Kevin George,BUCKLEY,m,SLO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,86,4.5,7.733,NA,12.233
Martin,GUDMUNDSSON,m,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,87,4.2,8,NA,12.2
Kevin,CROVETTO,m,MON,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,88,4.3,7.866,NA,12.166
Ricards,PLATE,m,LAT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,89,4.8,7.366,NA,12.166
Yumin,ABBADINI,m,ITA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,90,5.3,6.833,NA,12.133
Gagik,KHACHIKYAN,m,ARM,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,91,3.7,8.4,NA,12.1
Michalis,CHARI,m,CYP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,92,4,8.1,NA,12.1
Gabriel,BURTANETE,m,ROU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,93,4.1,8,NA,12.1
Toma,MODOIANU ZSEDER,m,ROU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,94,4.8,7.266,NA,12.066
Anze,HRIBAR,m,SLO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,95,4.2,7.766,NA,11.966
Filip,SASNAL,m,POL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,96,4.4,7.566,NA,11.966
Guilherme,CAMPOS,m,POR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,97,4.3,7.633,NA,11.933
Alexander,BENDA,m,AUT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,98,4.8,7.133,NA,11.933
Luis,IL SUNG MELANDER,m,SWE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,99,3.6,8.266,NA,11.866
Alkinoos Nikolaos,GRAIKOS,m,GRE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,100,4.4,7.466,NA,11.866
Dominick,CUNNINGHAM,m,IRL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,101,4.9,6.966,NA,11.866
Ricardo,RUDY,m,AUT,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,102,4.1,7.533,NA,11.633
Mykyta,MELNYKOV,m,UKR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,103,5.3,6.333,NA,11.633
Razvan Denis,MARC,m,ROU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,104,4.6,7,NA,11.6
Bidzina,SITCHINAVA,m,GEO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,105,3.8,7.766,NA,11.566
Yazz,RAMSAHAI,m,NED,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,106,4.7,6.866,NA,11.566
Niall,HOOTON,m,IRL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,107,3.8,7.733,NA,11.533
Gytis,CHASAZYROVAS,m,LTU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,108,4.1,7.3,NA,11.4
Teodor,TRIFONOV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,109,4.6,6.8,NA,11.4
Peter,VIDRICKO,m,SVK,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,110,3.9,7.433,NA,11.333
Martin,POSPISIL,m,CZE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,111,4.1,7.233,NA,11.333
Matej,NEMCOVIC,m,SVK,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,112,3.8,7.5,NA,11.3
Volodymyr,OTRESHKO,m,SVK,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,113,3,8.266,NA,11.266
Bozhidar,ZLATANOV,m,BUL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,114,4.3,6.966,NA,11.266
Agust Ingi,DAVIDSSON,m,ISL,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,115,3.2,7.966,NA,11.166
Ioane,JIMSHELEISHVILI,m,GEO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,116,4,7.166,NA,11.166
Lucas,KOCHAN,m,GER,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,117,5,6.1,NA,11.1
Levan,SKHILADZE,m,GEO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,118,3.9,7.1,NA,11
Antonios,TANTALIDIS,m,GRE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,119,4.1,6.866,NA,10.966
Joakim,LENBERG,m,SWE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,120,3.4,7.333,NA,10.733
Pantely,KOLODII,m,UKR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,121,4.5,5.966,NA,10.466
Apostolos,KANELLOS,m,GRE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,122,4.7,5.766,NA,10.466
Nore,STENE,m,NOR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,123,4.3,5.366,NA,9.666
Stefanos,TSOLAKIDIS,m,GRE,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,124,3.7,5.833,NA,9.533
Jakov,VLAHEK,m,CRO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,NA,NA,0,NA,NA
Mateo,ZUGEC,m,CRO,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,HB,"Antalya, Turkey",qual,NA,NA,0,NA,NA
Illia,KOVTUN,m,UKR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,PB,"Antalya, Turkey",final,1,6.6,8.566,NA,15.166
Ferhat,ARICAN,m,TUR,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,PB,"Antalya, Turkey",final,2,6.5,8.433,NA,14.933
Thierno,DIALLO,m,ESP,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,PB,"Antalya, Turkey",final,3,6.4,8.333,NA,14.733
Andrei Vasile,MUNTEAN,m,ROU,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,PB,"Antalya, Turkey",final,4,5.9,8.5,NA,14.4
Cameron Lie,BERNARD,m,FRA,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,PB,"Antalya, Turkey",final,5,6.2,8.166,NA,14.366
Eddy,YUSOF,m,SUI,11-16 Apr 2023,10th EUROPEAN ARTISTIC GYMNASTICS CHAMPIONSHIPS,PB,"Antalya, Turkey",final,6,5.9,7.566,NA,13.466
